date,open_price,high_price,low_price,close_price,volume,symbol,daily_return,MA_7
2026-02-03,424.27,428.56,413.6901,421.96,56269638,TSLA,0.0003556103458903781,426.9
2026-02-04,420.46,423.9,399.18,406.01,74606873,TSLA,-0.03779979144942647,422.73
2026-02-05,397.015,402.1,387.5309,397.21,72819838,TSLA,-0.02167434299647797,417.9171428571429
2026-02-06,400.87,414.55,397.751,411.11,62677144,TSLA,0.034994083734045,415.00999999999993
2026-02-09,409.905,421.25,407.29,417.32,54484258,TSLA,0.015105446230935682,415.11857142857144
2026-02-10,418.08,427.25,417.0,425.21,64450233,TSLA,0.018906354835617645,414.3757142857143
2026-02-11,427.955,436.35,420.03,428.27,57361989,TSLA,0.0071964441099692245,415.2985714285714
2026-02-12,430.3,436.23,414.0,417.07,61933359,TSLA,-0.02615172671445576,414.6
2026-02-13,414.305,424.06,410.88,417.44,51434147,TSLA,0.000887141247272627,416.23285714285714
2026-02-17,412.36,413.72,400.51,410.63,59678789,TSLA,-0.016313721732464592,418.15
2026-02-18,411.11,416.9,409.58,411.32,45921402,TSLA,0.0016803448359836715,418.17999999999995
2026-02-19,407.25,415.2499,404.11,411.71,51019638,TSLA,0.0009481668773703156,417.37857142857143
2026-02-20,408.3,414.7,405.5,411.82,57912225,TSLA,0.0002671783536956074,415.4657142857142
2026-02-23,407.285,407.7,394.04,399.83,69680026,TSLA,-0.029114661745422765,411.4028571428571
2026-02-24,399.5,410.82,397.64,409.38,58579482,TSLA,0.023885151189255494,410.30428571428564
2026-02-25,412.15,420.34,412.15,417.4,54809704,TSLA,0.019590600420147597,410.2985714285714
2026-02-26,414.42,416.81,403.66,408.58,53602497,TSLA,-0.02113080977479631,410.0057142857143
2026-02-27,402.94,407.12,398.11,402.51,56890097,TSLA,-0.014856331685349278,408.7471428571429
2026-03-02,390.6,404.54,388.25,403.32,55088338,TSLA,0.0020123723634195567,407.5485714285714
2026-03-03,395.09,396.34,385.39,392.43,62617298,TSLA,-0.027000892591490633,404.77857142857147
2026-03-04,397.845,408.33,394.58,405.94,68305513,TSLA,0.03442652192747753,405.6514285714285
2026-03-05,401.57,408.62,399.42,405.55,51925898,TSLA,-0.000960733113267942,405.1042857142857
